time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/loss,train/entropy_loss
348160,305,166.6,37.202,1139,170,0.2,-0.007759062031982467,0.6914905309677124,0.0003,0.004725798,1690,0.0365234375,20.286668968200683,8.761549949645996,-0.5963065430521965
350208,307,168.91,39.1529,1139,171,0.2,-0.008015827124472708,0.6946232318878174,0.0003,0.0041764933,1700,0.025341796875,20.506657481193542,9.489240646362305,-0.5982477724552154
352256,309,169.12,39.47280000000001,1138,172,0.2,-0.009439477312844247,0.7094138860702515,0.0003,0.005427691,1710,0.05595703125,20.56870617866516,9.252235412597656,-0.5657927572727204
354304,311,169.48,39.2922,1138,173,0.2,-0.006635130406357348,0.6809930205345154,0.0003,0.0052297814,1720,0.044921875,25.039026927947997,12.353331565856934,-0.58677529245615
356352,313,177.1,40.806,1137,174,0.2,-0.007441344339167699,0.5875881314277649,0.0003,0.005106498,1730,0.04658203125,31.09387755393982,13.175284385681152,-0.5650491535663604
358400,315,174.58,40.2862,1137,175,0.2,-0.007240695794462226,0.7146763801574707,0.0003,0.004200657,1740,0.030859375,18.017625999450683,8.426719665527344,-0.5818957462906837
360448,317,175.18,40.8992,1136,176,0.2,-0.007899314921814948,0.776782214641571,0.0003,0.00456174,1750,0.0412109375,14.40398006439209,6.8194427490234375,-0.5716805651783943
362496,319,175.92,39.5838,1136,177,0.2,-0.009108773618936538,0.8493748903274536,0.0003,0.0043888777,1760,0.03583984375,9.969959723949433,4.2242584228515625,-0.5789588436484336
364544,321,176.54,39.2416,1135,178,0.2,-0.008765141252661124,0.7586142420768738,0.0003,0.0054266495,1770,0.034326171875,13.724232912063599,6.834539890289307,-0.5712788611650467
366592,323,175.75,38.4025,1134,179,0.2,-0.00853180336416699,0.7950426340103149,0.0003,0.0051547373,1780,0.035107421875,13.717022061347961,6.2146196365356445,-0.54950632750988
368640,324,172.64,36.6146,1135,180,0.2,-0.008064021717291325,0.7212941646575928,0.0003,0.0040832115,1790,0.0349609375,18.41536228656769,7.3023481369018555,-0.5656189873814583
370688,326,175.61,36.410900000000005,1135,181,0.2,-0.007791856408584863,0.7548143863677979,0.0003,0.0048106583,1800,0.039697265625,16.27102816104889,7.656246185302734,-0.558551037311554
372736,328,169.79,37.1051,1135,182,0.2,-0.005690591724123806,0.6216012239456177,0.0003,0.0038727773,1810,0.020703125,21.68525376319885,9.06737232208252,-0.5622763782739639
374784,330,173.72,38.134800000000006,1135,183,0.2,-0.009640567598398774,0.5867483615875244,0.0003,0.004419958,1820,0.050244140625,24.642238903045655,12.298163414001465,-0.5681453838944435
376832,332,172.78,38.1242,1134,184,0.2,-0.00775996120646596,0.6620772480964661,0.0003,0.0053329426,1830,0.034130859375,17.548875427246095,7.167045593261719,-0.5643054485321045
378880,334,172.18,38.00220000000001,1133,185,0.2,-0.006990189326461405,0.7637525796890259,0.0003,0.0037623527,1840,0.02880859375,14.628510928153991,6.554200172424316,-0.5492774471640587
380928,336,171.37,38.3853,1132,186,0.2,-0.006943764997413382,0.8019574284553528,0.0003,0.0048319004,1850,0.033984375,14.742771649360657,6.16628885269165,-0.5436997532844543
382976,338,171.06,38.89840000000001,1132,187,0.2,-0.007724156603217125,0.7386148571968079,0.0003,0.005263515,1860,0.0412109375,18.244829082489012,6.943154335021973,-0.5258415028452873
385024,340,172.09,40.96110000000001,1129,188,0.2,-0.010046890913508832,0.800963282585144,0.0003,0.0058016926,1870,0.05478515625,15.274337673187256,6.4107465744018555,-0.5215935125946999
387072,342,171.02,39.5568,1129,189,0.2,-0.008697007782757282,0.8201980590820312,0.0003,0.005080448,1880,0.049951171875,13.59734570980072,7.236073970794678,-0.5311301574110985
389120,344,173.31,39.0719,1129,190,0.2,-0.007303369685541838,0.7657098770141602,0.0003,0.004710029,1890,0.041015625,18.063334894180297,8.885770797729492,-0.5465673729777336
391168,346,173.77,37.8933,1130,191,0.2,-0.008537706267088652,0.7646902203559875,0.0003,0.004828794,1900,0.040380859375,16.487309741973878,7.944058418273926,-0.5456010326743126
393216,347,173.5,37.373999999999995,1130,192,0.2,-0.00998142488533631,0.7861197590827942,0.0003,0.004863359,1910,0.0392578125,16.161028575897216,6.284104824066162,-0.5395752236247062
395264,349,176.39,37.1501,1129,193,0.2,-0.010097408178262412,0.8068652153015137,0.0003,0.0045523364,1920,0.0376953125,12.319694590568542,5.027369499206543,-0.5436805620789528
397312,351,178.71,37.8159,1129,194,0.2,-0.00749756331788376,0.6968873143196106,0.0003,0.0038760048,1930,0.028759765625,20.220449113845824,10.473633766174316,-0.5296954840421677
399360,353,179.53,38.64769999999999,1128,195,0.2,-0.008744452497921884,0.8139193058013916,0.0003,0.004135101,1940,0.044775390625,13.795001339912414,6.068903923034668,-0.5298703983426094
401408,355,180.58,38.3812,1127,196,0.2,-0.009090022009331733,0.7642240524291992,0.0003,0.004237359,1950,0.0416015625,16.143112325668334,7.691719055175781,-0.5070627368986607
403456,357,180.61,37.7069,1127,197,0.2,-0.00922570504480973,0.7594196796417236,0.0003,0.004449879,1960,0.042578125,19.920743036270142,6.858453750610352,-0.5127191744744778
405504,359,177.3,37.834,1127,198,0.2,-0.010513737762812525,0.7789420485496521,0.0003,0.006709859,1970,0.0482421875,15.357119584083557,7.13805627822876,-0.524070605635643
407552,361,179.8,39.327,1127,199,0.2,-0.007957794913090765,0.6611090898513794,0.0003,0.0041622077,1980,0.037841796875,25.756119966506958,10.018976211547852,-0.5065601788461208
409600,363,178.13,39.8247,1127,200,0.2,-0.00694810222776141,0.6680958271026611,0.0003,0.004079259,1990,0.03544921875,22.558159351348877,11.181082725524902,-0.5169793605804444
411648,365,179.42,41.1388,1126,201,0.2,-0.008071402856148779,0.7653921246528625,0.0003,0.0035568092,2000,0.027783203125,16.809752655029296,8.172799110412598,-0.5212714821100235
413696,367,178.4,42.83100000000001,1126,202,0.2,-0.007763115281704813,0.7495217323303223,0.0003,0.0037704743,2010,0.021240234375,19.76552321910858,9.720398902893066,-0.5302367225289345
415744,369,180.69,42.4221,1125,203,0.2,-0.008212548785377295,0.7667149305343628,0.0003,0.0042654146,2020,0.044140625,20.00572552680969,9.949050903320312,-0.5384533107280731
417792,371,181.84,42.505600000000015,1124,204,0.2,-0.0071718268096446994,0.7734593152999878,0.0003,0.0034653246,2030,0.032861328125,15.027829003334045,6.807504653930664,-0.5395042672753334
419840,373,185.37,44.3803,1124,205,0.2,-0.008951766422251239,0.8276439905166626,0.0003,0.005276863,2040,0.031689453125,14.24895420074463,5.8042826652526855,-0.531948359310627
421888,375,185.73,45.14970000000001,1123,206,0.2,-0.006914819893427193,0.7125636339187622,0.0003,0.0027599586,2050,0.0228515625,26.585263156890868,11.029738426208496,-0.5323237411677837
423936,377,189.94,47.647600000000004,1123,207,0.2,-0.009799227211624384,0.7864180207252502,0.0003,0.004791941,2060,0.04091796875,18.38554127216339,9.46365737915039,-0.5397680029273033
425984,379,187.74,47.711600000000004,1123,208,0.2,-0.0050582306110300125,0.6379387974739075,0.0003,0.0029262002,2070,0.021044921875,35.330659532546996,16.66548728942871,-0.519549711048603
428032,381,186.03,47.5417,1122,209,0.2,-0.006593447318300605,0.7263675928115845,0.0003,0.003679687,2080,0.02216796875,23.476880836486817,10.537140846252441,-0.5286371245980263
430080,383,183.49,47.649100000000004,1122,210,0.2,-0.007068295124918222,0.8328336477279663,0.0003,0.003895952,2090,0.033642578125,16.139728140830993,7.847900867462158,-0.5040734849870205
432128,385,183.24,45.7836,1122,211,0.2,-0.010699513589497656,0.8033360838890076,0.0003,0.008049529,2100,0.05869140625,17.22191243171692,7.290183067321777,-0.5116144932806492
434176,386,178.67,46.1013,1122,212,0.2,-0.006341976288240403,0.8666774034500122,0.0003,0.0042581996,2110,0.03154296875,14.04678008556366,5.965173721313477,-0.522716511785984
436224,388,179.51,44.9929,1122,213,0.2,-0.007485956110758707,0.8466196656227112,0.0003,0.0044028615,2120,0.027880859375,18.570116209983826,7.826756477355957,-0.49922896847128867
438272,390,179.18,45.25719999999999,1122,214,0.2,-0.009079699288122356,0.8496172428131104,0.0003,0.0037724874,2130,0.042578125,12.80913679599762,6.039216041564941,-0.4986342616379261
440320,392,182.3,46.09199999999999,1122,215,0.2,-0.006635839786031284,0.7488111257553101,0.0003,0.0035948614,2140,0.02705078125,24.16217885017395,11.282332420349121,-0.5111807532608509
442368,394,178.88,44.3432,1122,216,0.2,-0.006296377914259211,0.7447341680526733,0.0003,0.0029802641,2150,0.0220703125,21.096351528167723,9.89483642578125,-0.5059372082352638
444416,396,180.95,45.39849999999999,1121,217,0.2,-0.007107209251262248,0.6734530925750732,0.0003,0.0043847524,2160,0.033544921875,22.27613444328308,8.762730598449707,-0.5057706080377102
446464,398,185.49,45.774100000000004,1121,218,0.2,-0.006138736626598984,0.744154691696167,0.0003,0.003048669,2170,0.018115234375,20.766212821006775,9.451461791992188,-0.48186456859111787
448512,400,191.63,47.012699999999995,1121,219,0.2,-0.007876600141753443,0.7847591042518616,0.0003,0.004693365,2180,0.034130859375,15.992704725265503,7.4698944091796875,-0.5053198531270027
450560,402,195.22,48.858799999999995,1120,220,0.2,-0.005490692314924672,0.5963954925537109,0.0003,0.0032699148,2190,0.022021484375,28.614721488952636,16.372848510742188,-0.508339136093855
452608,403,200.07,50.9103,1120,221,0.2,-0.0055457306443713605,0.6667739152908325,0.0003,0.0027963887,2200,0.019873046875,26.352085208892824,12.94690990447998,-0.4933702155947685
454656,405,200.93,51.172700000000006,1120,222,0.2,-0.007187971053645015,0.6919108629226685,0.0003,0.0046125175,2210,0.030126953125,26.43249292373657,10.674397468566895,-0.4949080303311348
456704,407,197.27,51.957300000000004,1119,223,0.2,-0.009132675227010622,0.8041906356811523,0.0003,0.00385304,2220,0.0419921875,15.928616714477538,7.3433074951171875,-0.486409904807806
458752,409,196.94,52.64459999999999,1119,224,0.2,-0.007551804359536618,0.7770811319351196,0.0003,0.004137392,2230,0.036865234375,18.596047711372375,7.821405410766602,-0.4573784902691841
460800,411,201.74,56.101600000000005,1118,225,0.2,-0.008708012360148131,0.6946502327919006,0.0003,0.004305289,2240,0.030224609375,28.827431011199952,11.930461883544922,-0.502408181130886
462848,414,196.23,55.7757,1117,226,0.2,-0.006554750463692471,0.5952163338661194,0.0003,0.0032865286,2250,0.02470703125,40.37516279220581,14.882560729980469,-0.49696615189313886
464896,415,193.1,55.167,1118,227,0.2,-0.00786249473458156,0.6971429586410522,0.0003,0.004986117,2260,0.034423828125,29.891753244400025,12.80447769165039,-0.48542011007666586
466944,417,182.77,53.92530000000001,1118,228,0.2,-0.0044499895710032435,0.732399582862854,0.0003,0.0031712237,2270,0.023681640625,26.9218957901001,10.054821014404297,-0.4737908557057381
468992,419,176.78,52.00419999999998,1118,229,0.2,-0.00501184246968478,0.740938663482666,0.0003,0.0025175335,2280,0.015771484375,23.046897745132448,8.649077415466309,-0.472222825884819
471040,421,180.6,54.15999999999999,1116,230,0.2,-0.006114969481131993,0.632253885269165,0.0003,0.0026896887,2290,0.03173828125,32.500568866729736,13.994026184082031,-0.46686881184577944
473088,423,182.75,54.8935,1116,231,0.2,-0.007969294127542525,0.7504440546035767,0.0003,0.00506408,2300,0.0345703125,21.70810136795044,10.106827735900879,-0.48471065536141394
475136,425,186.68,57.1202,1116,232,0.2,-0.00871987970022019,0.7264902591705322,0.0003,0.0045043766,2310,0.048046875,27.89419894218445,13.73551082611084,-0.47664531469345095
477184,427,189.38,57.252199999999995,1116,233,0.2,-0.00576414059032686,0.5075811743736267,0.0003,0.0021762862,2320,0.023681640625,43.72533731460571,18.265466690063477,-0.4625037208199501
479232,429,186.8,56.174000000000014,1116,234,0.2,-0.009211021510418504,0.7299036383628845,0.0003,0.0044490127,2330,0.0318359375,20.984457111358644,8.622871398925781,-0.486990287899971
481280,431,189.49,56.366099999999996,1115,235,0.2,-0.008206387993413954,0.6135048270225525,0.0003,0.0035279405,2340,0.059423828125,32.746732759475705,13.174561500549316,-0.47255016565322877
483328,433,193.23,57.824700000000014,1115,236,0.2,-0.008405139611568302,0.6979786157608032,0.0003,0.0046756878,2350,0.038720703125,29.281220483779908,15.479000091552734,-0.4746916927397251
485376,435,195.41,58.645900000000005,1114,237,0.2,-0.006401639746036381,0.6649749279022217,0.0003,0.0031678113,2360,0.017431640625,33.90618200302124,14.162675857543945,-0.4607554756104946
487424,437,203.51,59.44289999999999,1114,238,0.2,-0.007522871694527566,0.7905194759368896,0.0003,0.003997351,2370,0.03544921875,18.206883549690247,7.635678768157959,-0.4602501213550568
489472,439,202.68,58.65520000000001,1114,239,0.2,-0.008191706595243885,0.8193960189819336,0.0003,0.004381185,2380,0.018505859375,22.56510829925537,10.259772300720215,-0.4888877868652344
491520,441,202.49,58.124100000000006,1114,240,0.2,-0.006485898658866063,0.7739128470420837,0.0003,0.00440304,2390,0.032421875,26.389700889587402,10.297602653503418,-0.4443438105285168
493568,443,202.46,58.5144,1113,241,0.2,-0.00853818038594909,0.8128396272659302,0.0003,0.004859454,2400,0.04990234375,18.470198678970338,8.130127906799316,-0.46085087656974794
495616,445,204.55,58.93450000000001,1112,242,0.2,-0.006153461220674217,0.6992664337158203,0.0003,0.0041076373,2410,0.0240234375,29.259195375442506,14.505815505981445,-0.4782802529633045
497664,447,207.36,60.3854,1112,243,0.2,-0.007455600565299392,0.7271238565444946,0.0003,0.0042876187,2420,0.036572265625,30.760002756118773,12.263819694519043,-0.4874016061425209
499712,449,203.32,58.336800000000004,1112,244,0.2,-0.00924476565560326,0.7646998167037964,0.0003,0.004725408,2430,0.0341796875,24.93614363670349,11.304898262023926,-0.4675480328500271
501760,451,206.51,59.09989999999998,1111,245,0.2,-0.006647138856351376,0.7269778251647949,0.0003,0.003191043,2440,0.029833984375,34.808444356918336,17.18654441833496,-0.458751542121172
503808,453,207.72,59.0758,1111,246,0.2,-0.009086053143255413,0.7978985905647278,0.0003,0.003564874,2450,0.04189453125,28.315312767028807,15.452898025512695,-0.4832206092774868
505856,455,206.62,59.7488,1110,247,0.2,-0.006188438821118325,0.7039042115211487,0.0003,0.0031639016,2460,0.027197265625,39.920328092575076,20.850811004638672,-0.45835667923092843
507904,457,203.22,60.61780000000001,1110,248,0.2,-0.007397736271377653,0.718320906162262,0.0003,0.0038467313,2470,0.029833984375,41.7860728263855,18.427160263061523,-0.46578840985894204
509952,459,207.36,62.46639999999999,1109,249,0.2,-0.006576701544690877,0.7160235643386841,0.0003,0.0023164125,2480,0.024462890625,36.428423976898195,18.159137725830078,-0.45675344318151473
512000,461,209.35,65.58250000000001,1109,250,0.2,-0.006806256924755871,0.7055568695068359,0.0003,0.0028046228,2490,0.021923828125,35.59391946792603,18.267995834350586,-0.4672229394316673
514048,462,208.74,66.4416,1110,251,0.2,-0.005454324895981699,0.6491737365722656,0.0003,0.0030359856,2500,0.0234375,46.00632171630859,18.43115997314453,-0.47488217130303384
516096,464,205.07,65.0133,1110,252,0.2,-0.009114912559743971,0.713402271270752,0.0003,0.0045389743,2510,0.050537109375,41.03173775672913,20.041873931884766,-0.45465618148446085
518144,466,205.1,64.509,1109,253,0.2,-0.007346579933073372,0.745148777961731,0.0003,0.005144892,2520,0.04296875,37.08971538543701,18.11153793334961,-0.46646379083395006
